company_name,s1_filings_count
"WOD Retail Solutions, Inc.",1
STAR SPORTSWEAR MANUFACTURING CORP,1
ATHENA GOLD CORP,1
"Arrayit Diagnostics, Inc.",1
Praetorian Group Inc.,1
DHB Capital Corp.,1
BrightSpark Capitol Corp.,1
"Getty Images Holdings, Inc.",1
"HarborOne Bancorp, Inc./OLD",1
NL Coop Holdings LLC,1
"Profit Planners Management, Inc.",1
MG WALDBAUM CO,1
INFINITY FINANCIAL TECHNOLOGY INC,1
ENSCO TRANSCONTINENTAL II LP,1
Provident Acquisition Corp.,1
GMTech Inc.,1
AMERICAN TUOYUAN INTERNATIONAL SECURITIES GROUP INC,1
Fangmax Artifacts Corp.,1
"Aprimo, INC",1
SEVEN NETWORKS INC,1
HMH Holding Inc,1
"Evolent Health, Inc.",1
"Gallo Solutions, Inc.",1
LAMY,1
"ARAMARK Qatar, LLC",1
"TCMC Madison - Portland, Inc.",1
"TALMER BANCORP, INC.",1
VALOR TELECOMMUNICATIONS INVESTMENTS LLC,1
MEMBERS Horizon Variable Separate Account,1
Legendary Ventures Inc.,1
ENSCO MARITIME Ltd,1
"Ajia Innogroup Holdings, Ltd.",1
Franklin Ethereum Trust,1
Benaiah Holdings Group Inc.,1
HDN INC,1
Oneida Financial Corp.,1
Oaktree Acquisition Corp. II,1
FRNK TECHNOLOGY GROUP,1
Haymaker Acquisition Corp. IV,1
"Pzena Investment Management, Inc.",1
BHC FAIRFAX HOSPITAL INC,1
"Aether Holdings, Inc.",1
"Akouos, Inc.",1
Juniper II Corp.,1
MEDIA 100 INC,1
"Argosy University Family Center, Inc.",1
China Industrial Steel Inc.,1
BEVERLY BANCORPORATION INC,1
PEDEVCO CORP,1
"GAIN Capital Holdings, Inc.",1
APPALACHIAN REALTY CO,1
AA Mission Acquisition Corp.,1
PRAEGITZER INDUSTRIES TRUST I,1
BUFFETS INC,1
ANDOVER NET INC,1
MagnaChip Semiconductor Ltd.,1
Warrior Technologies Acquisition Co,1
CANNELTON INC,1
"MIDWEST DIVISION - RPC, LLC",1
NewPage Holding CORP,1
2BRIDGE,1
"EMR Technology Solutions, Inc.",1
VIASOURCE COMMUNICATIONS INC,1
TELULAR CORP,1
"DevMar Equities, Inc.",1
NUTRA PHARMA CORP,1
Biomet Holdings Ltd.,1
"G Squared Ascend II, Inc.",1
"Interior Logic Group Holdings, LLC",1
ALIBRIS INC,1
CAREINSITE INC,1
MOVEIX INC.,1
KABELMEDIA HOLDING AG,1
"Sorrento Tech, Inc.",1
MODERN ENGINEERING CO INC,1
"Columbia Rio Grande Healthcare, L.P.",1
Sun Biomass Inc,1
AVIGEN INC \DE,1
Greenbacker Renewable Energy Corp,1
NEG Holding LLC,1
EIP Acquisition Corp I,1
NOBLE ENVIRONMENTAL POWER LLC,1
"VR Holdings, Inc.",1
"Xiamen Lutong International Travel Agency Co., Ltd.",1
"Face Up Entertainment Group, Inc.",1
ADVANTA LEASING RECEIVABLES CORP IX,1
GERALD STEVENS INC/,1
"Industrial Tech Acquisitions, Inc.",1
Bio-En Holdings Corp.,1
POWER TECHNOLOGY INC/CN,1
ROCKFORD OIL CORP,1
MOLTEN METAL TECHNOLOGY INC /DE/,1
LADISH CO INC,1
FUELS INC,1
Cannagistics Inc.,1
NETCREATIONS INC,1
PIONEER NATURAL RESOURCES USA INC,1
FRANKLIN POWER PRODUCTS INC,1
European Biotech Acquisition Corp.,1
Exceed Co Ltd.,1
"Pulse Network, Inc.",1
Majesco,1
"ImmunoBiotics, Inc.",1
CARRIER GLOBAL Corp,1
CARECENTRIC INC,1
PES Logistics Partners LP,1
"Purple Innovation, Inc.",1
TELECOMMUNICATIONS INCOME FUND XI LP,1
GIFTCERTIFICATES COM INC,1
Market Vectors Redeemable Gold Trust,1
Green Stream Holdings Inc.,1
ELITE TALENT CONSULTING CORP.,1
WORLDSPAN OPEN TABLE HOLDINGS LLC,1
TALBERT MEDICAL MANAGEMENT HOLDINGS CORP,1
"XTERA COMMUNICATIONS, INC.",1
BIGHARD COM INC,1
TUNES COM INC,1
"FBC Holding, Inc.",1
MADISON GROUP IV INC,1
"Janus International Group, Inc.",1
INFORMAX INC,1
"MAMMOTH ENERGY SERVICES, INC.",1
Phoenix India Acquisition Corp.,1
"RedPrairie Holding, Inc.",1
PRIMUS KNOWLEDGE SOLUTIONS INC,1
PREFACE INC,1
Tishman Speyer Innovation Corp. II,1
"Offshore LP, LLC",1
"LEWIS-GALE HOSPITAL, INC",1
KUBOTA PHARMACEUTICAL HOLDINGS CO LTD,1
"IDELIK FOOTWEAR, INC.",1
"AVALANCHE INTERNATIONAL, CORP.",1
UNITED DEFENSE INDUSTRIES INC,1
ION-3 Corp,1
"XYI Group, Inc.",1
WAVESPLITTER TECHNOLOGIES INC,1
"Foreclosure Venture Capital, Inc.",1
"Polomar Health Services, Inc.",1
INTRACEL CORP,1
"PACIFIC EDGE PUBLISHING,INC.",1
"PULSE BIOSCIENCES, INC.",1
"Brooklyn Federal Bancorp, Inc.",1
UAPLP INC,1
PACIFIC GOLD CORP,1
ACCREDITED HOME LENDERS HOLDING CO,1
"Metagenomi, Inc.",1
NORTHWATER RESOURCES INC,1
WAHLCO ENVIRONMENTAL SYSTEMS INC,1
ENSCO UNIVERSAL Ltd,1
"TONNER-ONE WORLD HOLDINGS, INC.",1
MICHAEL FOODS OF DELAWARE INC,1
Cannaisseur Group Inc.,1
"China Liaoning Dingxu Ecological Agriculture Development, Inc.",1
WIVB BROADCASTING LLC,1
"Biomet Travel, Inc.",1
"TheRealReal, Inc.",1
SPOT MOBILE INTERNATIONAL LTD.,1
HQ Global Education Inc.,1
ALTAVISTA CO,1
PARENT CO,1
CORSAIR COMMUNICATIONS INC,1
REPUBLIC ENGINEERED PRODUCTS LLC,1
WEB EQUITY CAPITAL CO,1
"Cirius Therapeutics, Inc.",1
OMEGA WIRE INC,1
DB-New York Nuclear Uranium Fund,1
LONG BEACH HOLDINGS CORP,1
BANK OF FLORIDA CORP,1
"WorldSpace, Inc",1
SENSUS USA INC,1
"MDC Acquisition Partners, Inc.",1
NICHOLS TXEN CORP,1
ACS INTERNET INC,1
BRC Inc.,1
Guggenheim Special Purpose Acquisition Corp. I,1
KABIRA TECHNOLOGIES INC,1
CAMINUS CORP,1
Tio Tech A,1
BHC WINDSOR HOSPITAL INC,1
"TALLAHASSEE MEDICAL CENTER, INC.",1
"HAMMOND CONSULTANT ASSOCIATES, INC.",1
"THREE G HOLDINGS, INC.",1
"SP Bancorp, Inc.",1
"DriveTime Automotive, Inc.",1
"Exela Technologies, Inc.",1
ONS Acquisition Corp.,1
TIDEWATER INC,1
VISION SENSING ACQUISITION CORP.,1
PROGRESS FINANCIAL CORP,1
BEECH COAL CO,1
NAVISITE LLC,1
"Arcus Biosciences, Inc.",1
SENSUS METERING HEADQUARTERS CORP,1
Praxsyn Corp,1
DIVA SYSTEMS CORP,1
Digital Development Group Corp,1
BLUE RIDGE REAL ESTATE CO,1
"Sweetgreen, Inc.",1
Velocity Acquisition Corp.,1
JS BEAUTY LAND NETWORK TECHNOLOGY INC,1
Peridot Acquisition Corp. III,1
Blue Wolf Mongolia Holdings Corp.,1
"LMB TECHNOLOGIES, INC.",1
"Higher One Holdings, Inc.",1
"IBuyDigital.com, Inc.",1
PROXIM CORP,1
Green Giant Inc.,1
SALMEDIX INC,1
"Lulu's Fashion Lounge Holdings, Inc.",1
FIRSTBANK CORP,1
WORLD OMNI LEASE SECURITIZATION L P /DE/,1
NAFT INTERNATIONAL LTD,1
"Visterra, Inc.",1
Medies,1
"Intrinsic Medicine, Inc.",1
GEMINI RE HOLDING LTD,1
Questcorp Global Inc.,1
Mega Matrix Corp.,1
Aearo Technologies Inc.,1
KOFAX IMAGE PRODUCTS INC,1
"EMPERIAL AMERICAS, INC",1
TEXAS UNITED BANCSHARES INC,1
"Hirschfeld Industries, Inc.",1
Grayscale Bitcoin Mini Trust ETF,1
Crank Media Inc,1
Liberty Gold Corp.,1
"ARC Group, Inc.",1
3DX TECHNOLOGIES INC,1
GREATFOOD COM INC,1
Zhenghe Real Estate Inc,1
WILSHIRE INTER-GROUP INC.,1
GTP Acquisition Co.,1
17 WEST MINING,1
RATTLER MIDSTREAM LP,1
SUREBEAM CORP,1
"FOREST OF LIFE, INC.",1
"zulily, inc.",1
AMERICAN CRAFT BREWING INTERNATIONAL LTD,1
Clover Leaf Capital Corp.,1
UNIFRAX CORP,1
HD Partners Acquisition CORP,1
"Prestige Brands International, Inc.",1
Alternative Energy Development Corp,1
ACS OF THE NORTHLAND LICENSE SUB INC,1
MERIDIAN AUTOMOTIVE SYSTEMS INC,1
GLOBAL DIVERSIFIED INDUSTRIES INC,1
QUANTUM BRIDGE COMMUNICATIONS INC,1
"Iron Mountain Information Management, LLC",1
"PATRIOT RISK MANAGEMENT, INC.",1
HYLAND SOFTWARE INC,1
Global Resource Energy Inc.,1
"Checkmate Pharmaceuticals, Inc.",1
PC SERVICE SOURCE INC,1
"Immobiliare Global Investments, Inc.",1
SOMNUS MEDICAL TECHNOLOGIES INC,1
HPX Corp.,1
WIRELESS BROADCASTING SYSTEMS OF AMERICA INC,1
"Noble Medical Technologies, Inc.",1
"Portola Packaging, Inc. Mexico, S.A. de C.V.",1
NETJEWELS COM INC,1
Zimmer Energy Transition Acquisition Corp.,1
Onstream Media CORP,1
RAZORFISH INC,1
"AuraSource, Inc.",1
Astrea Acquisition Corp.,1
CQENS Technologies Inc.,1
CUSTOM WOODWORK & PLASTICS LLC,1
DALTON CORP WARSAW MANUFACTURING FACILITY,1
"ADRENALINE VENTURES, INC.",1
VHS ACQUISITION CORP,1
CELLOMICS INC,1
Capmark Finance LLC,1
AMERICAN COIN MERCHANDISING INC,1
DESIGNER HOLDINGS LTD,1
MEDICHEM LIFE SCIENCES INC,1
PEETS COFFEE & TEA INC,1
Orion Biotech Opportunities Corp.,1
GETELMAN CORP.,1
SUPERIOR FINANCIAL CORP /AR/,1
Nocturne Acquisition Corp,1
CLICKSOFTWARE TECHNOLOGIES LTD,1
"Yanglin Soybean, Inc.",1
"Loews Centerpark Cinemas, Inc.",1
Ferd Corp.,1
Scientist Home Future Health Ltd,1
NEXTEL INTERNATIONAL PERU LLC,1
VALOR TELECOMMUNICATIONS SOUTHWEST II LLC,1
VALUE SUISSE INTERNATIONAL INVESTMENTS,1
MEADOWCRAFT INC,1
RCL TRUST 2000-1,1
Aveon Group L.P.,1
"Amber Road, Inc.",1
ACS OF ALASKA INC,1
SYNIVERSE HOLDINGS LLC,1
TIERONE CORP,1
"Allogene Therapeutics, Inc.",1
Shine Media Acquisition Corp.,1
KKR Acquisition Holdings I Corp.,1
"Monroe Federal Bancorp, Inc.",1
Ala Carte Charts Corp,1
"NEP Group, Inc.",1
GLOBAL LEADERS CORP,1
SPINCYCLE INC,1
JJ Opportunity Corp.,1
GREATAMERICA LEASING RECEIVABLES 2002-1 LLC,1
SYNTHETIC INDUSTRIES INC,1
Orbit Innovations Group Inc.,1
POSITRON CORP,1
KBL Healthcare Acquisition Corp III,1
TRUMP CASINO FUNDING INC,1
ChampionsGate Acquisition Corp,1
ALANEX CORP,1
Northern Power Systems Corp.,1
DALEEN TECHNOLOGIES INC,1
INNO HOLDINGS INC.,1
"Birds Eye Foods, Inc.",1
ShoulderUP Technology Acquisition Corp.,1
OMNICOMM SYSTEMS INC,1
NASSDA CORP,1
ROWECOM INC,1
SPRINT SPECTRUM FINANCE CORP,1
STANDARD AUTOMOTIVE CORP,1
SIGHTSOUND COM INC,1
Verigy Ltd.,1
TRI STATE DELTA CHEMICALS INC,1
STC BROADCASTING INC,1
"BEST WESTERN INTERNATIONAL, INC.",1
MOLECULAR SIMULATIONS INC,1
Community Bancorp,1
PER SE TECHNOLOGIES INC,1
"CHINA SKY ONE MEDICAL, INC.",1
"Tenaya Therapeutics, Inc.",1
PREDIX PHARMACEUTICALS HOLDINGS INC,1
"RE/MAX Holdings, Inc.",1
"Trubion Pharmaceuticals, Inc",1
Synergy Empire Ltd,1
Pansoft CO LTD,1
GODIGITAL NETWORKS CORP,1
STRATESEC INC,1
APPONLINE COM INC,1
IOWA TELECOM DATA SERVICES LC,1
"Olema Pharmaceuticals, Inc.",1
"LinnCo, LLC",1
EYE DRX RETAIL MANAGEMENT INC,1
GULFSTREAM INTERNATIONAL GROUP INC,1
"Tenshon, Inc.",1
"Loews Ridgefield Park Cinemas, Inc.",1
"Omni Ventures, Inc.",1
Sizzle Acquisition Corp. II,1
Gelesis Inc,1
"Randolph Acquisitions, Inc.",1
"North Florida Regional Medical Center, Inc.",1
"Sector 5, Inc.",1
"Info-Highway International, Inc.",1
"VIDEO BLISS, INC.",1
BFFI GROUP INC,1
Signal Hill Acquisition Corp.,1
"Aria International Holdings, Inc.",1
Spy Inc.,1
East India CO Acquisition Corp.,1
FRIENDLYS RESTAURANTS FRANCHISE INC,1
STOWE WOODWARD MEXICO SA DE CV,1
Green Carbon Technologies Corp.,1
BROADCAST LIVE DIGITAL CORP.,1
"ADVANCED ENERGY RECOVERY, INC",1
"F5 Finishes, Inc",1
ALYN CORP,1
"Lithium & Boron Technology, Inc.",1
"CGN Nanotech, Inc.",1
Sino American Oil Co,1
Nano Labs Corp.,1
ADAMS GOLF INC,1
Vistas Acquisition Co II Inc.,1
"NATIONAL PATIENT ACCOUNT SERVICES, INC.",1
"Telx Group, Inc.",1
GA EXPRESS INC,1
Amtech Systems CORP,1
ATC HEALTHCARE INC /DE/,1
US MARKETING SERVICES INC,1
Panamera Holdings Corp,1
URBAN TANTRA INTERNATIONAL,1
FINLAY FINE JEWELRY CORP,1
TRACK N TRAIL INC,1
VIASPACE Green Energy Inc.,1
"Passave, Inc.",1
INTERPACKET NETWORKS INC,1
BIG FOOT FINANCIAL CORP,1
PHYHEALTH Corp,1
Cars.com Inc.,1
"T1V, Inc.",1
"Apimeds Pharmaceuticals US, Inc.",1
"New Telephone Company, Inc.",1
"A1 Group, Inc.",1
DIAGNOSTIC SOLUTIONS CORP,1
"New ARAMARK, LLC",1
VOYAGER NET INC,1
"Ben Franklin Financial, Inc.",1
Chum Mining Group Inc.,1
"Iggys House, Inc.",1
Cedar Creek Mines Ltd.,1
Alpha Offshore Drilling Services Co,1
"OneMain Holdings, Inc.",1
Superfund Gold Commodities Fund,1
MARKY CORP.,1
"Terre Haute Hospital Holdings, Inc.",1
Fortitude Gold Corp,1
CARDINAL AIRLINES INC,1
Allies Ltd,1
BIGSTAR ENTERTAINMENT INC /NY,1
Warner Chilcott CORP,1
Cascadia Acquisition Corp.,1
BROADBANDNOW INC,1
MediStaff CORP,1
IMC MORTGAGE CO,1
DRUGABUSE SCIENCES INC,1
Oriental Dragon Corp,1
HUALE ACOUSTICS Ltd,1
BSC Columbus LLC,1
Warrior Energy Services CORP,1
PRODIGY COMMUNICATIONS CORP,1
MOLECULAR CIRCUITRY INC,1
"Celebiddy, Inc.",1
Hapi Metaverse Inc.,1
James Maritime Holdings Inc.,1
CONSEP INC,1
"Intrawest Resorts Holdings, Inc.",1
Fifth Wall Acquisition Corp. II,1
"Melrose Bancorp, Inc.",1
"CLEAR-LITE HOLDINGS, INC.",1
Dialogic Inc.,1
"Kennedy-Wilson, Inc.",1
"Krispy Kreme, Inc.",1
BAKKEN ENERGY CORP.,1
LBC Bioscience Inc.,1
"Video River Networks, Inc.",1
Gores Holdings VIII Inc.,1
WHO VISION SYSTEMS INC /FL,1
"Kyverna Therapeutics, Inc.",1
Stark Naked Bobbers,1
FIG Acquisition Corp.,1
Cheviot Financial Corp.,1
ETSY INC,1
"Eastern Insurance Holdings, Inc.",1
"CoreWeave, Inc.",1
Pinnacle Foods CORP,1
NET GROCER INC,1
Casper Sleep Inc.,1
ARCH WIRELESS INC,1
Brand & Services Acquisition Corp.,1
"ZIPRECRUITER, INC.",1
PENN AMERICA GROUP INC,1
Target Global Acquisition I Corp.,1
NEOFORMA INC,1
RDO EQUIPMENT CO,1
North Asia Investment CORP,1
MOTIVATING THE MASSES INC,1
Avanea Energy Acquisition Corp.,1
Phoenix Apps Inc.,1
Noble Contracting II GmbH,1
"BUSINESS SECURITY CONSULTANTS, INC.",1
ION Acquisition Corp 3 Ltd.,1
Enterprise 4.0 Technology Acquisition Corp,1
GENOMETRIX INC,1
AIR WATER INTERNATIONAL CORP,1
VHS ACQUISITION SUBSIDIARY NUMBER 2 INC,1
"Thoramet, Inc.",1
"Massive Interactive, Inc.",1
FORT POINT PARTNERS INC,1
BOTETOURT BANKSHARES INC,1
Novamerican Steel U.S. Inc.,1
CENTURY BANCORP INC /NC,1
YUPI INTERNET INC,1
CP&P INC,1
"eLayaway, Inc.",1
Yubo International Biotech Ltd,1
HCM Acquisition Corp,1
Skajaquoda Group inc.,1
"Warner Chilcott Company, LLC",1
"Road Marshall, Inc.",1
JUDGE GROUP INC,1
OncoMed Pharmaceuticals Inc,1
"Hanover Bancorp, Inc. /NY",1
"FSB Bancorp, Inc.",1
RYDER VEHICLE LEASE TRUST 1999-A,1
FirstMark Acquisition Corp. III,1
AFRIKA4U,1
UTILIMED INC,1
Ocean Drive Acquisition Corp.,1
"Kalaris Therapeutics, Inc.",1
FIRST LINCOLN BANCSHARES INC,1
FONOTRANSPORTES NACIONALES SA DE CV,1
Orion Acquisition Corp.,1
"VirExit Technologies, Inc.",1
FORMOUS CORP.,1
"HCA Management Services, L.P.",1
"Lucira Health, Inc.",1
Plains GP Holdings LP INACTIVE,1
TOYOTA AUTO LEASE TRUST 1997-A,1
STATE COMMUNICATIONS INC,1
Mattress Firm Group Inc.,1
"H-L Distribution Service, LLC",1
ION TRACK INC,1
"ATRM Holdings, Inc.",1
Addus HomeCare Corp,1
"Tallgrass Energy Partners, LP",1
Switchback II Corp,1
"AMI JAMES BRANDS, INC.",1
GEOCITIES,1
EP Energy Corp,1
"Linkrease, Inc.",1
ENTRADE INC,1
APS HEALTHCARE INC,1
"HERB-VITA, INC.",1
SANO CORP,1
PACIFIC OFFSHORE LABOR Co,1
"Frankfort Hospital, Inc.",1
"NI Holdings, Inc.",1
TOYOTA AUTO LEASE TRUST 1998-B,1
Neolara Corp.,1
Viatar CTC Solutions Inc.,1
"Cabana Beverages, Inc.",1
Real Asset Acquisition Corp.,1
FROST CAPITAL GROUP INC,1
WD Hall Exploration Co,1
Bannix Acquisition Corp.,1
"Compass, Inc.",1
SOAR Technology Acquisition Corp.,1
Bully 1 (Switzerland) GmbH,1
TSUKUDA AMERICA INC.,1
"Sack Theatres, Inc.",1
Climate Real Impact Solutions II Acquisition Corp,1
ServiceMaster Consumer Services Limited Partnership,1
"MONGOLIA HOLDINGS, INC.",1
COPELCO CAPITAL FUNDING CORP X,1
"Barrier 4, Inc.",1
GOSS GRAPHIC SYSTEMS INC,1
U S DIGITAL COMMUNICATIONS INC,1
AMERICA ONLINE LATIN AMERICA INC,1
Milost International Inc.,1
SYNCARDIA SYSTEMS INC,1
OTIS SPUNKMEYER HOLDINGS INC,1
COLORADO INCOME HOLDINGS INC,1
"Altimmune, Inc.",1
Palantir Technologies Inc.,1
Abpro Corp,1
Diamond Foods Inc,1
NEXTEL DEL PERU SA,1
"ATWOOD DEEP SEAS, LTD.",1
ZHRH Corp,1
Turnstone Biologics Corp.,1
"Emerald Oil, Inc.",1
LYDIAN TRUST CO,1
JAII MANAGEMENT CO,1
CoinShares XRP ETF,1
"WINDSTREAM COMMUNICATIONS TELECOM, LLC f/k/a KCC TELCOM, LP",1
"AAC Holdings, Inc.",1
"CONCERT PHARMACEUTICALS, INC.",1
"IBEX ADVANCED MORTGAGE TECHNOLOGY, INC.",1
"dMY Technology Group, Inc. VI",1
"Regional Health System of Acadiana, LLC",1
"Dominion Energy Midstream Partners, LP",1
"Jingbo Technology, Inc.",1
UNITED STATIONERS SUPPLY CO,1
SOUTHCOAST FINANCIAL CORP,1
"ASIAN TRENDS MEDIA HOLDINGS, INC.",1
LAVA Medtech Acquisition Corp.,1
BIOCUREX INC,1
ANTIGUA ENTERPRISES INC,1
UBICS INC,1
Luminant Power Services Co,1
CANADIAN CANNABIS CORP.,1
"Ocugen, Inc.",1
Noble Drilling (Guyana) Inc.,1
Alpha Security Group CORP,1
"Power Medical Interventions, Inc.",1
"Breckenridge Ready-Mix, Inc.",1
TIDELANDS OIL & GAS CORP/WA,1
"Naltech, Inc.",1
DIVERSIFIED HOLDINGS INTERNATIONAL LTD,1
COAST CASINOS INC,1
MANUFACTURERS LIFE INSURANCE CO OF NORTH AMERICA,1
"SC Rancho Development, LLC",1
"Rangeford Resources, Inc.",1
"Yinhang Internet Technologies Development, Inc.",1
HAGLER BAILLY INC,1
WENTWORTH J G & CO INC,1
"Soft Landing Labs, Ltd.",1
FTD INC,1
"DCP Midstream, LP",1
Fonon Corp,1
Aquarius II Acquisition Corp.,1
Valor Latitude Acquisition Corp.,1
Ho Wah Genting Group Ltd,1
Roman DBDR Tech Acquisition Corp. III,1
SAFECODE DRUG TECHNOLOGIES CORP.,1
Digital Direct Corp.,1
"Norris Industries, Inc.",1
Hemoglobin Oxygen Therapeutics LLC,1
Crescent Advertising CORP,1
CYBERGOLD INC,1
"Cobalt International Energy, Inc.",1
CITIZENS EFFINGHAM BANCSHARES INC,1
Jefferies Commodity Real Return ETF,1
LEO HOLDINGS IV CORP,1
"RHI Entertainment, Inc.",1
"W2007 Arizona Charlie's Propco, L.P.",1
"BOULDER BRANDS, INC.",1
ENSCO ASIA PACIFIC PTE. Ltd,1
"TALON INTERNATIONAL, INC.",1
"Triumph Financial, Inc.",1
"Apellis Pharmaceuticals, Inc.",1
VANGUARD HEALTH FINANCIAL CO LLC,1
HHG Capital Corp,1
"Ocera Therapeutics, Inc.",1
QUANTUM CORP /DE/,1
Voyager Acquisition Corp./Cayman Islands,1
"YAM Special Holdings, Inc.",1
"NAPC Defense, Inc.",1
"Liberty TripAdvisor Holdings, Inc.",1
KNBT BANCORP INC,1
Noble Leasing III (Switzerland) GmbH,1
BE INC,1
SIM Acquisition Corp. I,1
"Richmond Mutual Bancorporation, Inc.",1
"DERMAdoctor, Inc.",1
PEAK6 CORP,1
NEXITY FINANCIAL CORP,1
American Steel & Aluminum CORP,1
Diversified Data Development Corp,1
PHOENIX LEASING AMERICAN BUSINESS FUND II LP,1
NISOURCE INC.,1
Argus Capital Corp.,1
ATLANTIC MARITIME SERVICES LLC,1
GRAPHITE CORP,1
MOUNGER CORP,1
"First Financial Northwest, Inc.",1
COVENANT GROUP OF CHINA INC,1
PRUDENTIAL FINANCIAL CAPITAL TRUST I,1
JIN WAN HONG INTERNATIONAL HOLDINGS Ltd,1
CONTEXT INTEGRATION INC,1
Peerless Capital Corp,1
"Strong Global Entertainment, Inc.",1
"UEG-Green Energy Solutions/Alberta, Inc.",1
DEAN & DELUCA INC,1
Noble Rig Holding 1 Ltd,1
"Giggles N' Hugs, Inc.",1
QUINTUS CORP,1
"5E Advanced Materials, Inc.",1
Tian Tian Inc,1
CHARLOTTE CAPITAL CORP,1
Inova Technology Inc.,1
JACKSONVILLE BANCORP INC /FL/,1
"First Foods Group, Inc.",1
"Restaurant Acquisition Partners, Inc.",1
Lance Theatre Corp.,1
"Sadiya Transport, Inc.",1
RADIO UNICA COMMUNICATIONS CORP,1
D L HOLDINGS INC,1
NCL CORP Ltd.,1
ServiceMaster Holding Corp,1
World Web Publishing.com Corp,1
WIRE TECHNOLOGIES INC,1
Bitwise Ethereum ETF,1
ADFORCE INC,1
COTWO ADVISORS PHYSICAL EUROPEAN CARBON ALLOWANCE TRUST,1
TRON Group Inc.,1
INTEGRATED RAIL & RESOURCES ACQUISITION CORP,1
First Trinity Financial CORP,1
GEF Acquisition Corp,1
"Personality Software Systems, Inc.",1
"ASAlliances Biofuels, LLC",1
SportsTek Acquisition Corp.,1
ARCHIPELAGO HOLDINGS INC,1
HELPEO INC.,1
ALIXO-YOLLOO CORP.,1
"Advantage Disposal Solutions, Inc.",1
DECRANE AIRCRAFT FURNITURE CO LP,1
IXNET INC,1
Glass Houses Acquisition Corp.,1
IRIDIUM OPERATING LLC,1
WORLDRES COM INC,1
Montes Archimedes Acquisition Corp,1
Barony Power Corp,1
"Loews West Long Branch Cinemas, Inc.",1
WFS FINANCIAL 1998-B OWNER TRUST,1
MobiVentures Inc.,1
CLARK INC,1
Immunoclin Corp,1
"General Capital Investments,Inc",1
ENSCO HOLDCO Ltd,1
"SHARKFISH, INC.",1
CUMBERLAND PHARMACEUTICALS INC,1
UAP 23 INC,1
"HCA - IT&S Field Operations, Inc.",1
CHORUM TECHNOLOGIES INC,1
"BALLY, CORP.",1
"Firemark Global Capital, Inc.",1
Atlas Resources Public #16-2007 Program,1
Aleritas Capital Corp.,1
SKYLINE COAL CO,1
"Invech Holdings, Inc.",1
WORLD MONITOR TRUST II SERIES D,1
TrueNorth Quantum Inc.,1
FIRST ACCEPTANCE CORP /DE/,1
Lakeshore Acquisition I Corp.,1
AFB Ltd,1
US Power Generating CO,1
HEARTLAND PAYMENT SYSTEMS INC,1
JATO COMMUNICATIONS CORP,1
BioPharma Manufacturing Solutions Inc.,1
"TYME TECHNOLOGIES, INC.",1
SECURITY CAPITAL GROUP INC/,1
VISIBER57 CORP.,1
"Pedro's List, Inc.",1
EDUCATE INC,1
AmStem Corp,1
"Corium International, Inc.",1
Quartzsea Acquisition Corp,1
BioAmber Inc.,1
SunGame Corp,1
"W2007 Aquarius Gen-Par, L.L.C.",1
"KORE NUTRITION, INC.",1
BCC HOLDING CAPITAL CORP,1
"UNIVERSAL SOLAR TECHNOLOGY, INC.",1
FIRST WAVE MARINE INC,1
NOVAMED INC,1
ODYNE CORP,1
POLAR MOLECULAR HOLDING CORP,1
"Emaginos, Inc. \VA\",1
CENTURY NEXT FINANCIAL Corp,1
"Sichuan Wanma Benteng Technology Co., LTD",1
FINGER LAKES BANCORP INC,1
RAINMAKER SYSTEMS INC,1
Bukit Jalil Global Acquisition 1 Ltd.,1
PROMOTIONS COM INC,1
ALDERWOODS GROUP INC,1
LiNiu Technology Group,1
IOWA TELECOM TECHNOLOGIES LLC,1
Cornerstone OnDemand Inc,1
"Paysign, Inc.",1
PRIORITY HEALTHCARE CORP,1
"GAMING ENTERTAINMENT INTERNATIONAL, INC.",1
Andretti Acquisition Corp. II,1
TULTEX CORP,1
BAB HOLDINGS INC,1
AMPERICO LTD,1
COX RADIO INC,1
ELLER MEDIA CORP,1
COMMONWEALTH INCOME & GROWTH FUND III,1
"Ingram Concrete, LLC",1
"Nalgreen, Inc.",1
Modiv Acquisition Corp.,1
"STAR GROUP, L.P.",1
"Science to Consumers, Inc.",1
NEG Oil & Gas LLC,1
HOMEAWAY INC,1
Staccato Acquisition Corp.,1
CONVERGEX INC.,1
MICROFINANCIAL INC,1
"RCN International Holdings, Inc.",1
"Unicycive Therapeutics, Inc.",1
DIGITALCONVERGENCE COM INC,1
"Castellum, Inc.",1
"CEBA Midstream, LP",1
"VIRTUAL MEDICAL INTERNATIONAL, INC.",1
Valley Power Co LLC,1
FOUR MEDIA CO,1
"McGraw-Hill Education, Inc.",1
Bitwise XRP ETF,1
CF ACQUISITION CORP. IV,1
"AVT, Inc.",1
MAXTOR CORP,1
"Fuda Faucet Works, Inc.",1
Spectrum Brands Pet LLC,1
Forbion European Acquisition Corp.,1
"Utah Medco, LLC",1
InnovAge Holding Corp.,1
"Columbine Psychiatric Center, Inc.",1
Towers Watson & Co.,1
YESMAIL COM INC,1
Noble International Finance Co,1
QEP CO INC,1
Redi-Mix GP LLC,1
BANCTRUST FINANCIAL GROUP INC,1
American CryptoFed DAO,1
ELECTRIC LIGHTWAVE INC,1
"Echo Therapeutics, Inc.",1
VHS OF RANCOCAS INC,1
"ExamWorks Group, Inc.",1
